,querys,responses
87,"('[INST] A friend moves away to a different city and you realize things will never be the same. [/INST]', '[INST] Transfer the sentence into Positive.A friend moves away to a different city and you realize things will never be the same. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A friend moves away to a different city and you realize things will never be the same. [/INST]')"," alright.

In the blink of an eye, she was gone. One minute she was there, laughing and smiling, the"
88,"(""[INST] The vacation ends and it's time to go back to regular life. [/INST]"", ""[INST] Transfer the sentence into Positive.The vacation ends and it's time to go back to regular life. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. The vacation ends and it's time to go back to regular life. [/INST]"")"," alas, alas, alas! *sigh* *pout* *pout* *pout*

Oh, the"
89,"('[INST] A favorite local store closes down after decades of service. [/INST]', '[INST] Transfer the sentence into Positive.A favorite local store closes down after decades of service. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A favorite local store closes down after decades of service. [/INST]')"," prompts for a possible response from a customer:

1. ""I can't believe it's closing down! This store has been"
90,"(""[INST] You stumble upon an old letter from someone who's no longer in your life. [/INST]"", ""[INST] Transfer the sentence into Positive.You stumble upon an old letter from someone who's no longer in your life. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You stumble upon an old letter from someone who's no longer in your life. [/INST]"")","[You open the envelope and pull out the letter, feeling a mix of emotions as you read the words written on the page. The letter"
91,"('[INST] A movie ends with the main character saying goodbye. [/INST]', '[INST] Transfer the sentence into Positive.A movie ends with the main character saying goodbye. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A movie ends with the main character saying goodbye. [/INST]')"," Sure! Here are five different movies that end with the main character saying ""goodbye"":

1. ""The Shawshamers"""
92,"('[INST] The park bench where you used to sit is now broken. [/INST]', '[INST] Transfer the sentence into Positive.The park bench where you used to sit is now broken. [/INST]', '[INST] Paraphrase the sentence and keep Negative. The park bench where you used to sit is now broken. [/INST]')"," Sure, here is a possible response to the prompt ""The park bench where you used to sit is now broken"":

""(Sigh"
93,"('[INST] You accidentally break a cherished gift from a friend. [/INST]', '[INST] Transfer the sentence into Positive.You accidentally break a cherished gift from a friend. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You accidentally break a cherished gift from a friend. [/INST]')","""Ugh, I can'0]

""Ugh, I can't believe I just accidentally broke a cherished gift from"
94,"('[INST] Rain pours, canceling an event you were looking forward to. [/INST]', '[INST] Transfer the sentence into Positive.Rain pours, canceling an event you were looking forward to. [/INST]', '[INST] Paraphrase the sentence and keep Negative. Rain pours, canceling an event you were looking forward to. [/INST]')","Alright, let's go with it.Here we go:
Rain pours down, drenching the city, flooding the"
95,"('[INST] Your message is seen but not replied to. [/INST]', '[INST] Transfer the sentence into Positive.Your message is seen but not replied to. [/INST]', '[INST] Paraphrase the sentence and keep Negative. Your message is seen but not replied to. [/INST]')","  I apologize for the inconvenience. I'm here to help you with any questions or concerns you may have, and I'm"
96,"('[INST] A once vibrant tree in your neighborhood is now being cut down. [/INST]', '[INST] Transfer the sentence into Positive.A once vibrant tree in your neighborhood is now being cut down. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A once vibrant tree in your neighborhood is now being cut down. [/INST]')"," Sure, here's a possible narrative for a creative writing prompt on a creative writing prompt on a once vibrant tree in a"
97,"('[INST] You lose a piece of jewelry that had sentimental value. [/INST]', '[INST] Transfer the sentence into Positive.You lose a piece of jewelry that had sentimental value. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You lose a piece of jewelry that had sentimental value. [/INST]')"," alright, let's play a scenario where you lose a piece of jewelry that holds sentimental value.

You are ["
98,"('[INST] The last page of a diary recounts a day of lost opportunities. [/INST]', '[INST] Transfer the sentence into Positive.The last page of a diary recounts a day of lost opportunities. [/INST]', '[INST] Paraphrase the sentence and keep Negative. The last page of a diary recounts a day of lost opportunities. [/INST]')","  Sure, here's a possible last page of a diary recounting a day of lost opportunities:

---

As"
99,"('[INST] You realize that a childhood haunt is no longer recognizable. [/INST]', '[INST] Transfer the sentence into Positive.You realize that a childhood haunt is no longer recognizable. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You realize that a childhood haunt is no longer recognizable. [/INST]')",999999999999999999999999999999
