,querys,responses
86,"('[INST] You notice an elderly person eating alone in a restaurant. [/INST]', '[INST] Transfer the sentence into Positive.You notice an elderly person eating alone in a restaurant. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You notice an elderly person eating alone in a restaurant. [/INST]')","  As I observe the elderly person eating alone in the restaurant, I can't help but feel a sense of sadness. It'"
87,"('[INST] A friend moves away to a different city and you realize things will never be the same. [/INST]', '[INST] Transfer the sentence into Positive.A friend moves away to a different city and you realize things will never be the same. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A friend moves away to a different city and you realize things will never be the same. [/INST]')","  As I stood at the train station, watching my friend board the train and disappear into the distance, I couldn't help but feel a sense"
88,"(""[INST] The vacation ends and it's time to go back to regular life. [/INST]"", ""[INST] Transfer the sentence into Positive.The vacation ends and it's time to go back to regular life. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. The vacation ends and it's time to go back to regular life. [/INST]"")","  As the days go by, you can't help but feel a sense of sadness wash over you. The vacation has been incred"
89,"('[INST] A favorite local store closes down after decades of service. [/INST]', '[INST] Transfer the sentence into Positive.A favorite local store closes down after decades of service. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A favorite local store closes down after decades of service. [/INST]')","  Oh no, that's really sad to hear! Losing a favorite local store can be a significant loss for a community. It's"
90,"(""[INST] You stumble upon an old letter from someone who's no longer in your life. [/INST]"", ""[INST] Transfer the sentence into Positive.You stumble upon an old letter from someone who's no longer in your life. [/INST]"", ""[INST] Paraphrase the sentence and keep Negative. You stumble upon an old letter from someone who's no longer in your life. [/INST]"")","  As I rummage through the dusty attic of my childhood home, I stumble upon an old letter that has been hidden away"
91,"('[INST] A movie ends with the main character saying goodbye. [/INST]', '[INST] Transfer the sentence into Positive.A movie ends with the main character saying goodbye. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A movie ends with the main character saying goodbye. [/INST]')","  Sure, here are 10 movies that end with the main character saying goodbye:

1. Titanic (19"
92,"('[INST] The park bench where you used to sit is now broken. [/INST]', '[INST] Transfer the sentence into Positive.The park bench where you used to sit is now broken. [/INST]', '[INST] Paraphrase the sentence and keep Negative. The park bench where you used to sit is now broken. [/INST]')","  Oh, that's too bad. I remember sitting on that bench many times, enjoying the peaceful atmosphere of the park. It"
93,"('[INST] You accidentally break a cherished gift from a friend. [/INST]', '[INST] Transfer the sentence into Positive.You accidentally break a cherished gift from a friend. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You accidentally break a cherished gift from a friend. [/INST]')","  Oh no, I'm so sorry to hear that you accidentally broke a cherished gift from a friend! 😔 That"
94,"('[INST] Rain pours, canceling an event you were looking forward to. [/INST]', '[INST] Transfer the sentence into Positive.Rain pours, canceling an event you were looking forward to. [/INST]', '[INST] Paraphrase the sentence and keep Negative. Rain pours, canceling an event you were looking forward to. [/INST]')","  Oh no, that's disappointing to hear! 😔 Rain can be such a bummer, especially when you'"
95,"('[INST] Your message is seen but not replied to. [/INST]', '[INST] Transfer the sentence into Positive.Your message is seen but not replied to. [/INST]', '[INST] Paraphrase the sentence and keep Negative. Your message is seen but not replied to. [/INST]')",  I apologize if my message has not been replied to. I'm just an AI and I don't have the ability to control
96,"('[INST] A once vibrant tree in your neighborhood is now being cut down. [/INST]', '[INST] Transfer the sentence into Positive.A once vibrant tree in your neighborhood is now being cut down. [/INST]', '[INST] Paraphrase the sentence and keep Negative. A once vibrant tree in your neighborhood is now being cut down. [/INST]')","  Oh no, that's sad to hear! Losing a vibrant tree in the neighborhood can be a significant loss for the community."
97,"('[INST] You lose a piece of jewelry that had sentimental value. [/INST]', '[INST] Transfer the sentence into Positive.You lose a piece of jewelry that had sentimental value. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You lose a piece of jewelry that had sentimental value. [/INST]')","  Oh no, I'm so sorry to hear that you lost a piece of jewelry with sentimental value! ���"
98,"('[INST] The last page of a diary recounts a day of lost opportunities. [/INST]', '[INST] Transfer the sentence into Positive.The last page of a diary recounts a day of lost opportunities. [/INST]', '[INST] Paraphrase the sentence and keep Negative. The last page of a diary recounts a day of lost opportunities. [/INST]')","  Sure, here is a possible last page of a diary recounting a day of lost opportunities:

""Today was"
99,"('[INST] You realize that a childhood haunt is no longer recognizable. [/INST]', '[INST] Transfer the sentence into Positive.You realize that a childhood haunt is no longer recognizable. [/INST]', '[INST] Paraphrase the sentence and keep Negative. You realize that a childhood haunt is no longer recognizable. [/INST]')","  As I approach the spot where I used to play as a child, I can't help but feel a sense of nostalgia wash"
